Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	30.01.2019																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Cameroon	CMR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		5.064449087	3.109959068	-0.264119025	4.421033326	2.752431713	0.188376712	23.62918508	5.750729915	5.301961404	7.884003357	3.440124686	7.976383458	6.529533041	10.65609286	5.990072825	19.67444351	5.884773834	3.409806634	12.85276675	14.24589465	8.800193826	12.48195145	12.76307193	13.55219179	11.18712788	0.179235687	-2.39230915	0.813898666	-1.819083163	1.643098431	3.568713529	-1.277671029	39.80023297	9.61873528	4.992791916	1.072764083	5.588903549	4.308289035	-1.119766442	5.214816796	1.460673165	1.841655702	0.195810514	1.986006799	0.748966068	3.358663703	0.957762904	6.612783812	1.645181868	1.909827788	2.670232542	2.670900032	2.041154858	2.096074939	0.1791471	1.094639616	1.482471322	
Congo	 Dem. Rep.	COD	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		6.099478161	21.24077197	87.8492013	3.547977555	38.95212151	4.973820599	58.57441034	59.88278485	17.73106183	-2.8369489	8.203696789	10.18139846	17.88704949	18.23832299	12.26541798	57.39542838	37.27164873	28.41429852	101.7700362	51.40755417	33.23022211	43.48528356	78.2154729	89.60322156	25.81090939	28.45325651	73.76739789	91.58618549	110.262248	108.9553071	2338.44967	3855.307641	1657.641589	26765.85825	466.4073586	638.1888243	192.6428345	26.93537636	441.9024919	2630.122674	73.05971136	31.71946123	13.41545352	6.365458263	29.86954662	13.32522538	20.27146498	20.46531662	32.65792915	20.78632515	13.79166011	5.939992212	2.771291418	0.993630667	-1.155897721	4.349249135	41.68645089
Congo	 Rep.	COG	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		6.293956695	4.253819911	7.773897181	3.855943212	3.025485411	10.02735829	5.516052309	-1.044731794	2.996893422	3.710455212	8.313018622	7.427774078	7.838578679	8.113741281	8.304804542	8.675751333	14.52453145	-0.828343082	17.10159787	20.14400854	27.78912692	6.044738166	6.338371528	12.11139462	2.498540154	-29.17266248	7.626521578	-6.226352985	12.74406018	-1.029068272	-1.480635697	-1.56926841	-1.130828613	36.75282565	3.39592951	17.99192403	4.964517679	-18.22208966	29.35534193	47.04008308	-13.92520817	-1.738927561	-4.251536919	16.8072383	21.32945389	18.51937308	1.122452918	25.0276754	-20.62725465	20.72207519	10.67028677	-1.169937931	-3.658243547	-5.668963801	-29.69106658	8.973135671	-2.450274009
Colombia	COL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		8.229368251	6.64803608	23.22061954	16.33987941	8.60447945	15.12734732	10.73018353	8.472375962	8.444657588	11.88580424	10.80740058	12.97231078	20.16109939	25.37715	22.80696312	25.45755817	29.15281707	17.09993136	24.04062554	27.61593604	22.7658773	24.76645731	20.4025757	22.1802267	24.88350804	29.16892637	23.37693652	27.75005624	24.68581614	52.33610317	27.00577404	22.66438495	24.84157828	22.09637826	18.85095726	16.86837879	16.83985293	14.77304541	12.62294083	33.67537051	6.518448292	5.968190573	6.829014842	7.283033407	4.559839946	5.783510505	5.130078342	7.741429293	4.244563778	3.741545095	5.990888943	3.680921651	2.489324066	2.078463478	2.449284108	5.288579316	5.542142758	
Comoros	COM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																						14.56751926	6.529705855	15.20746622	6.159663699	7.071354759	7.392276304	3.22322042	1.937306187	5.960655248	2.1759123	8.118905144	-6.76452931	2.832823707	9.416919269	8.320974495	3.198700339	0.92436655	1.346654371	5.811360423	-4.460024513	8.629983989	4.170655917	5.111829176	3.388361732	0.315881658	3.110763709	3.544922696	3.109219935	1.025797096	1.653439517	3.088906425	4.238289109	1.71941432	0.841613609	1.843723742	1.702180935	-0.335481962	
Cabo Verde	CPV	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																						9.57797518	17.39334871	10.56381811	8.766593894	3.666657855	17.69339592	6.962385149	5.411607871	3.584859041	2.345310322	4.792418971	-4.115844926	49.35408686	-29.17246227	-1.546899309	-0.546135948	-0.835291428	-0.335990483	7.612078194	-7.901103461	5.15533505	-0.363208944	4.921099761	-6.332546974	-1.794883198	4.63977092	8.751419016	3.545932648	2.174621123	0.505086042	2.676410906	0.552996041	1.42841089	-0.146774194	1.736266164	-0.231686837	0.549470046	
Costa Rica	CRI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		0.516213592	3.16880592	-0.065790711	2.25117672	0.634499413	2.049118211	2.277800696	1.99252867	4.568061555	7.317473462	2.443549721	6.413089167	14.84042114	23.21302672	24.54088981	16.6017817	16.93877814	7.90848153	9.14996822	18.82958041	41.10214861	84.1718894	28.93150769	16.69450631	20.54521466	18.04992352	10.14438327	18.83927343	15.24831945	18.5479003	64.1501325	19.69187391	10.37726012	15.65798285	21.21805958	15.25811574	14.60561427	12.148903	11.40101249	9.414587535	9.759027716	9.861003244	10.72253447	13.44587624	13.10309246	13.03749845	10.53527788	11.4176941	9.827297784	6.570813123	4.548391869	4.355873016	4.013244204	5.797551943	3.776914738	2.00347227	1.996541889	
Caribbean small states	CSS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								4.609527099	3.310624488	2.949616541	3.089864624	5.063903656	6.36318855	14.67627088	25.44762532	16.17321747	2.705323917	11.11841614	7.55455597	12.37833345	13.05301384	8.110827273	6.586972	5.639209616	5.249727999	3.713820186	4.582578542	7.364505362	4.498859354	6.739536631	7.603234972	4.827094794	4.011580531	1.991006007	3.587877748	3.059399668	2.673084511	1.493697544	2.799913348	2.780954841	1.183827559	2.144176943	1.018881464	1.154678348	4.014011472	5.056748709	4.478960696	8.409829149	2.913666777	-0.009899798	1.450643163	2.220009934	2.19299346	1.984053281	1.50638337	2.431673423	2.119688154	1.637106336	
Cuba	CUB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												11.85718281	6.958653746	3.251543959	11.85888112	4.329206231	0.523193934	-4.193924373	9.321215047	2.928014019	5.395328573	-2.536947713	-2.227549547	1.596603887	2.584389776	-2.157535174	-3.914061042	0.610485387	1.233220406	0.624843951	5.261274572	-7.387843457	3.745721344	18.97549184	26.28203172	10.50866723	-2.671616875	-1.352587257	1.299105526	3.789095929	1.741163443	0.454939112	4.533175759	2.973510543	0.605978559	0.38008067	10.36556127	3.589775462	-0.344532567	0.634175021	1.202048529	4.323767132	2.914057805	2.65783024	3.463247464	3.439604236	4.32669085	4.141328536	
Curacao	CUW	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																											
Cayman Islands	CYM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																								4.849483921	3.478774641	1.976555093	2.553958407	1.666539837	4.399723843	7.301792756	32.38960452	3.298535745	1.262788202	1.362554814	0.634286541	1.322002674	1.105868317	1.43839236	1.681534034	0.521361149	0.35863355	1.89782485	
Cyprus	CYP	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																	8.028744407	8.896885736	11.07304426	13.13670498	14.15334345	12.38885231	10.35260037	5.044604104	8.181919733	5.667708629	4.150668939	3.861848708	3.193692658	4.751743926	5.433124951	3.888005908	6.041382455	4.803133192	5.27098227	13.48720627	2.64102115	2.236877063	1.965634298	2.301975591	2.743399648	3.660330949	0.296460638	5.38767896	2.709233387	2.019549562	3.086221565	4.138232982	4.716159437	0.270471592	1.99025037	1.824860649	1.704406912	-1.192637787	-1.634421881	-1.166889595	-0.590278638	1.547912778	
Czech Republic	CZE	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																36.19238844	12.35726263	21.00880291	12.3419666	9.10736667	9.973286803	8.364785883	9.942323845	2.998134793	1.76630394	4.888706159	2.715458864	1.156069288	3.872393451	0.073659956	0.690924062	3.51814694	2.054140105	2.598717443	-1.425449616	0.020952612	1.459974673	1.431897907	2.479976757	1.16589854	1.235923138	1.303824531	
Germany	DEU	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												7.621336455	4.531857145	6.299513705	7.275290202	5.66662366	3.306194456	3.100718247	3.545841821	4.278140669	5.451189415	4.175238767	4.581058552	2.807938535	1.989146336	2.124725692	2.999543121	1.279663592	1.690461283	2.879066748	3.396643509	3.085079746	5.286803115	4.135528002	2.1641768	1.975525403	0.622076784	0.262417488	0.608122458	0.317977708	-0.449787884	1.276999699	1.350551643	1.206865986	1.093727836	0.620694358	0.304045355	1.697387271	0.838791683	1.7569942	0.757704408	1.070476908	1.540294079	1.965390517	1.794387609	2.01304621	1.329210699	1.537468922	
Djibouti	DJI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																							0.840368904	2.36831413	-0.674045471	0.448845121	
Dominica	DMA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																			12.66952716	17.9587702	16.70987411	1.757962629	4.714872745	7.459474744	6.177908566	7.934208583	5.641478955	5.693870048	4.498859354	8.40741174	3.207240086	7.652709382	4.385729421	2.680123529	7.639961792	0.783977974	3.264541048	1.445010258	2.539987242	2.535993742	-1.782406959	2.084145225	0.790758917	-3.119307139	3.791885197	-1.448482634	2.367449672	1.525168937	1.508536561	8.003847533	0.296699463	1.685635346	-1.961288686	3.919827879	-0.089637797	6.006178943	3.786955773	-4.590170134	
Denmark	DNK	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		4.306625382	6.635904693	5.773484803	4.611031223	7.436469786	6.832658723	6.250003609	6.999159172	6.973849504	10.73638675	7.445413496	9.601627191	10.62021489	13.26614853	13.355943	9.380027061	8.87586145	8.954720808	7.068796198	8.810594977	10.69376233	10.14456128	7.38593938	5.959236636	4.291031078	2.315516831	4.754699468	3.944677919	4.965267948	2.602415431	2.659480843	1.655854469	0.57995235	1.565480931	1.282436934	2.01420014	2.01386575	1.232211919	1.684751427	3.017954451	2.518363369	2.347662427	1.481799325	2.095789505	2.906375904	2.076205287	2.432261473	4.134724656	0.5290228	3.224064436	0.638645461	2.375180441	0.888174322	1.032129549	0.701115894	-0.046444164	1.555341415	
Dominican Republic	DOM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-0.417940394	7.640188931	7.190403125	2.106255913	-1.05685934	-2.35871004	1.786307542	4.032527887	2.830483906	2.111706325	1.184239425	8.027382235	4.506396753	17.70917739	16.94678889	2.867251449	10.57635585	1.048058864	11.11078412	13.88440442	7.242219267	7.512025239	6.596398252	24.18429047	38.36728914	9.387271077	14.42294875	43.53587149	23.60881042	50.45926308	102.9614412	5.568290059	4.983763062	10.13587567	9.652386002	3.669736843	9.451332812	6.504701252	3.834154402	7.207762797	6.040738836	6.920668849	33.46154066	45.16631005	5.781251843	6.641244773	7.636627437	10.39168751	3.498146566	5.443413315	8.060755175	5.098181545	4.692819142	2.046646448	0.640803048	0.87189386	3.672633475	
Algeria	DZA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.471720285	2.351279051	0.549331891	1.695182816	1.501331458	1.817814542	1.312041019	3.142056297	1.921084544	4.940445732	17.15196385	-4.606461017	9.627611644	48.89659042	5.914022109	10.84059272	11.92709942	10.08512107	13.98783792	25.86203876	14.35399949	1.939794207	6.804795888	8.433505562	4.972526402	2.405343253	8.842020422	9.060963477	16.01137352	30.25959854	53.78860417	21.92611453	13.62442466	29.07764732	28.57703753	24.02190407	7.001963049	-3.131088699	10.856323	22.65476747	-0.481507974	1.311488107	8.328835734	12.24587584	16.11681869	10.56356014	6.423261755	15.35548006	-11.18979348	16.08171712	18.24090967	7.481337601	-0.061844145	-0.290131471	-6.512866877	1.511245825	4.42897352	
East Asia & Pacific (excluding high income)	EAP	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																							4	5.878580702	5.75313868	3.68577833	2.703379301	7.666714753	7.924236985	6.45173613	6.679469369	7.246974478	7.288856258	6.49193758	7.476841997	6.292128266	5.787359511	5.654418344	7.775663313	5.113445166	2.985493817	3.722532478	4.698928166	2.92031566	5.558267933	5.952344257	4.447042361	5.177019304	8.863450638	1.826703689	4.222387173	5.794864599	3.324431122	2.111649935	2.632195879	1.532205307	2.228752217	2.994733505	
Early-demographic dividend	EAR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.454312328	1.524179796	2.949295656	2.685892055	2.974351626	3.874053737	2.621119967	2.166149449	2.796368384	4.124114778	5.283040101	6.525478592	15.89949535	21.75095452	11.99744339	10.43400247	10.66334846	9.459414302	15.12342211	16.95186403	10.04785875	7.466401275	7.998907489	9.546314481	7.193785446	7.407641774	9.581537065	9.811527963	9.033063566	11.99575008	13.06139591	9.296758652	10.90861455	10.5531512	9.652386002	8.788257127	7.004068046	7.151938713	6.642256426	7.993446743	5.266308725	4.881217483	5.487429138	7.611524637	6.620429241	8.000910822	6.650502273	11.40269037	4.273089906	6.581100778	8.364132727	5.094603568	4.39421638	3.331756917	2.358449712	3.06678197	4.105821042	
East Asia & Pacific	EAS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																7.177440853	9.172109717	6.86512096	5.959669634	10.78644567	11.90707283	9.261928734	5.057854644	5.846774194	6.514383335	3.839850198	3.770638209	7.419101233	7.202615039	6.079310802	5.938771336	6.397676772	5.812316319	3.733976686	6.321180633	3.633483944	4.097863615	3.482757434	3.413644184	1.774385002	2.461773988	3.227608412	3.06049293	2.611537402	3.570897744	5.095444544	4.117278731	3.208810695	7.827406952	1.54926295	3.68137664	3.897892035	2.392484151	1.778924981	2.467466779	2.141344449	1.952743785	2.572095176	
Europe & Central Asia (excluding high income)	ECA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																95.98760406	930.7196031	973.2776173	617.5538446	160.8886735	44.14058934	18.07379596	12.01201893	26.51348188	23.46454819	11.40093362	5.803224096	8.302448685	9.08699404	7.938351967	10.54989769	12.87270229	12.0373736	3.969623029	7.768715482	9.453721821	5.345804416	3.392287103	3.285155295	2.210123253	4.189155594	4.575617135	
Europe & Central Asia	ECS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																													3.13323562	5.537886256	5.402444426	8.246788902	9.07840141	7.376430031	7.277627077	9.449601343	4.553871214	6.173842108	4.721055264	3.303912834	3.953688102	4.017221578	3.377303196	3.446309221	3.834982393	3.002986396	3.515133252	4.153443156	4.995068872	1.957826338	1.936670828	2.73403471	2.098334502	1.613106537	1.239295259	1.230051231	1.024068255	1.963555889	
Ecuador	ECU	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-11.32044297	-9.993765308	17.68542543	14.52778133	2.9945783	2.117153971	0.47318746	-0.775245445	15.14820258	-13.93638063	-9.478970323	10.1496458	7.197484165	52.47955888	5.575828937	9.493713596	19.36071807	2.289897244	14.61446095	21.63569219	15.49144586	-9.182174017	-13.64482526	-3.921354917	-2.440139639	-13.6904244	-8.701013985	-11.6138012	5.367978414	5.813629203	6.889320383	4.303229428	2.64177089	15.00871935	5.222553228	1.490154815	7.006173042	-3.782679235	-26.29999283	-7.714066764	28.41427846	12.08527442	10.59308704	4.261845701	7.732711011	8.000910822	6.650502273	13.8473189	0.655537559	7.46507997	5.662656747	4.985253061	3.095049013	3.030703069	-2.491020758	1.901646775	1.946398244	
Egypt	 Arab Rep.	EGY	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		1.609971436	0.396026871	0.915371107	0.862295142	5.464557677	2.751197621	2.832013294	1.801431153	0.806310205	12.51617369	1.326729701	3.39909362	7.352615042	9.424979918	9.663879252	11.53327899	12.33791714	9.547621691	23.49986564	18.87785913	-7.502227719	24.73085897	12.71186441	8.247452608	11.57604176	12.87517165	12.46937254	13.41755434	19.13740485	17.74305137	16.12527118	18.35078068	8.429105386	8.448871568	11.39974149	7.107667443	9.876277439	2.377681484	0.919435417	3.944406993	1.867699846	3.165579064	6.777493612	11.66990834	6.212729507	7.359977727	12.59573982	12.20398447	11.18554227	10.10686463	11.66297635	19.48287747	8.712674575	11.2476245	9.93088973	6.245663134	22.93255423
Euro area	EMU	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.624274318	3.934306333	4.188868223	5.238375363	4.102028998	4.40492928	3.220596753	3.517347198	4.641788271	7.616648879	6.204372327	6.774114438	9.466307661	12.89565302	13.12000776	11.50501312	8.842826197	8.366503338	9.302776829	12.03456148	11.66782869	10.58199041	7.509870345	6.717733093	5.20639408	4.468755479	2.745963704	3.198073385	4.774600863	3.273846674	3.233961754	3.641747086	4.135528002	3.542372379	3.033996137	2.64102115	2.625237264	2.532759835	2.301975591	2.743399648	3.333428585	3.348771327	3.181332105	2.523726034	2.240319487	2.919035181	2.765039571	2.834598454	0.778103162	0.757704408	1.647678658	1.704406912	1.368458976	0.793274625	1.114787241	0.790898505	1.537468922	
Eritrea	ERI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																		-1.383170645	10.43214753	9.810040378	9.07483508	3.897151472	9.109173259	2.318561344	24.97759459	15.07726994	16.14866733	21.87284165	24.79928572	7.623689381	11.39400375	7.28820842	16.07622012	29.5045071	11.57375741	13.3408506							
Spain	ESP	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.466389754	6.095841623	7.84537469	6.254319615	9.164866647	8.17374336	8.537719088	5.911130109	5.133250642	8.768999111	7.846021338	8.517924864	11.8495953	15.94510943	16.78178182	16.48992178	23.38307	20.63104227	16.93163151	13.35482707	12.35119229	13.58232336	11.88424572	10.86473371	8.595479445	10.87881648	5.944198329	5.936126203	6.896194095	7.326251168	6.935139483	6.710771209	4.537241246	3.879841995	4.933129725	3.4707213	2.381828025	2.532759835	2.664837615	3.276074469	4.079865676	4.114985296	3.918908845	3.921275695	4.149491286	3.978200117	3.331139602	2.135441392	0.252533821	0.16041859	0.028968199	0.067950146	0.353610345	-0.19498388	0.610875762	0.283304212	0.954824617	
Estonia	EST	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					24.65791245	10.16997517	7.893231568	7.44564271	3.760529129	6.32596646	5.047947246	4.293393968	4.867405088	6.071704912	8.877905052	11.51045906	7.49280755	0.430687766	1.735884047	5.260896424	3.159752112	3.555743231	1.472050415	1.246192558	1.592692393	3.977280948	
Ethiopia	ETH	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																							4.270531508	2.70287832	-2.733979944	31.78776318	-5.273155454	-6.119491996	3.105503713	5.584731902	3.271374608	19.08429007	15.53222614	13.37686413	2.931081729	12.70636909	0.239137921	0.206655563	-0.150146834	2.222722965	9.464718955	-5.75533534	-3.621434213	12.76797833	3.911362456	9.875511911	11.5523498	17.22057948	30.31167308	24.14641529	1.444572317	20.06187508	33.54140502	4.901979299	10.98178829	10.83654278	10.39794268	6.324334745	
European Union	EUU	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												7.14456396	7.090842236	9.076542875	13.08090078	13.46196812	11.91896634	8.896885736	9.278815813	8.3049795	11.71650993	11.12209387	9.60614175	7.102317055	6.169254254	5.20639408	4.256196321	3.456659303	3.224383314	5.243516414	4.299363206	3.888005908	4.048595667	4.537241246	3.542473565	4.196436117	3.931788359	4.171542888	3.230909568	2.831486204	3.14701446	3.404090296	3.032115096	2.546913123	2.698739411	2.489355235	2.96569731	2.931987556	3.199353564	1.639146703	0.931994731	1.740594123	1.633937017	1.328071182	0.993188585	1.14034289	0.87205835	1.555851602	
Fragile and conflict affected situations	FCS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												6.163253905	4.974395468	10.43390321	13.07142378	9.460989247	10.94633765	9.794714912	6.460357403	11.42124509	14.50165303	9.502262443	7.839854342	9.980246537	10.38946103	4.583082143	6.074654815	7.626521578	7.924236985	8.111149647	7.807220843	7.428745759	5.26037326	5.23872679	20.78436444	10.28849072	9.525712694	5.795719225	5.337990565	6.57639838	10.04945674	5.296012322	5.253928219	4.916111477	7.493728189	6.197670173	4.646873359	4.555046079	11.55160565	1.485523651	5.921125687	8.472323272	4.344829288	2.654450783	2.106209477	2.447563008	2.160992696	2.470572325	
Finland	FIN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		5.341778022	3.973944989	5.146610108	7.17576839	5.02328994	4.723843626	7.362064371	12.06376651	4.150325901	7.14818859	7.364096498	8.244070347	13.77204266	22.07139778	13.56799323	13.12468132	9.418662141	7.454190863	8.3049795	9.635583722	11.65332587	9.06772222	8.201045961	8.45794404	5.226460975	4.786842019	4.275659392	7.678468696	6.53365964	5.202082904	1.558754373	0.929173826	1.803697595	1.842521279	4.196436117	-0.099840953	2.118583834	3.111427499	0.94730289	1.630493317	3.333428585	0.970277769	0.21365275	0.607742706	0.92361662	0.912454382	2.765039571	3.076884682	1.877414436	0.350772528	2.584023761	2.953564395	2.551715664	1.692890248	1.872375163	0.790898505	0.932456147	
Fiji	FJI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		0.608978732	1.402524826	-0.969269485	3.140742658	7.950934644	2.482876712	-3.598217539	3.291134826	6.494231829	6.831287806	3.359260637	14.72537193	15.99745119	29.64571268	24.31864862	7.911447213	-0.032029767	4.431884635	8.141350318	17.31170448	0.978211041	12.10856836	6.826349951	3.0074963	8.223475235	3.04347011	7.340010366	7.328015616	2.848296483	6.679469369	5.993130648	6.265132027	7.236737447	0.84161071	1.156904346	2.895990938	3.450613071	7.48757882	6.81109454	-4.666525486	3.361065808	3.31901532	7.873831983	2.239112732	6.817737677	3.725106993	2.955055586	1.355986638	1.390694791	4.229785352	9.39134058	3.576514257	3.621295626	3.852664669	4.127385105	6.535053832	2.994733505	
France	FRA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.397070619	4.672841955	6.41425292	4.146896852	2.734586729	2.893585887	3.181559416	4.249454796	6.572534404	6.861252896	5.871240788	6.774114438	7.894208002	11.84268327	13.77669494	10.79434412	8.788766659	9.278815813	10.30057416	11.67655485	11.68233151	12.0913372	9.633634062	7.056194314	5.453277873	5.040836742	2.44045751	3.202454112	3.275973365	2.667063475	2.556290721	1.96672603	1.607129144	0.937706247	1.146130335	1.383060333	0.877179548	0.981904069	0.217643614	1.600712968	2.03762165	2.084660573	1.863034762	1.665513689	1.992027108	2.229544536	2.619994938	2.428018	0.136762954	1.053620244	1.060174163	1.293541616	0.778185831	0.58550925	1.183731312	0.180995214	0.995561444	
Faroe Islands	FRO	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																											
Micronesia	 Fed. Sts.	FSM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																												2.76845108	4.199246128	4.727504582	4.949650002	5.101371221	3.030566511	3.012221307	2.615031312	2.424990923	1.697533828	0.646592874	3.112681966	-0.90937907	1.08204496	1.159153627	0.021296679	-0.393280239	1.051625629	2.087128706	1.420963397	3.280189148	4.787569945	5.265253523	3.795106954	1.322204737	7.164707051	0.795948967	2.837020552	-5.544760451	3.94146048	-1.1821802
Gabon	GAB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.278445998	1.380920604	-20.34280717	33.54059317	-3.059107213	4.134426126	6.224734603	6.460875095	4.959124912	-0.420199476	6.504165598	-7.276968613	34.75765401	65.41046803	4.372245191	14.66493519	9.795680031	2.859074084	18.98301603	36.78110197	10.4420667	16.90362925	2.924842116	12.01021711	-1.27605177	-20.80981407	0.993283233	2.615134402	7.728024791	15.35814139	-11.36610253	0.213866959	-0.509480779	46.55144294	1.339115488	13.56267674	0.946536838	-17.78640148	19.19133589	28.0893436	-0.168658932	0.855807814	-0.217120396	7.765278535	20.09447289	9.868137278	4.231361642	20.47895904	-18.0745351	16.56432021	12.68122777	-2.941902704	-6.157924934	-0.851390333	-8.927172453	-4.26975398	4.642585964	
United Kingdom	GBR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.376356564	3.717638563	1.972795305	4.0545827	4.795834507	4.318658684	2.887830707	4.207110489	5.451641531	8.802749618	8.006858953	7.208519284	8.430276961	15.03444716	25.77763713	15.11379889	13.72676292	11.46012596	14.07485708	19.69939705	11.5504254	7.402275688	5.122747754	5.022725093	5.463182128	4.361723703	5.526837633	6.117904552	7.944489452	7.888311909	6.401250094	3.348880693	2.695875792	1.360408738	10.80770017	4.082572203	0.932569152	1.157605207	0.819157204	2.05069932	0.861635147	2.229512302	2.411009819	2.508014825	2.645640926	3.027195574	2.579644206	2.82238757	1.521299207	1.570106241	2.011154953	1.563467122	1.90379116	1.715349139	0.456272022	1.974342691	1.963555889	
Georgia	GEO	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							0.145697195	0.840336568	-0.0113831	3.562277615	-0.256497042	2.724891443	-1.137925627	0.070072847	1.802194757	0.886924612	0.294721352	1.438011588	0.324539623	2.737191772	0.986084508	3.402889272	3.617120312	-2.649449007	1.319642847	-4.708955085	5.813680914	2.337622862	-1.92735594	5.554007632	22.24445244	62.2306729	1310.314577	15444.38414	6041.594902	162.7251273	43.03263301	6.537978019	6.936231441	9.726612313	4.679634804	5.376925193	5.919661045	3.424565426	8.430357178	7.938351967	8.447746704	9.46414488	9.595947203	-2.136432341	8.547329187	9.453721821	1.071212764	-0.762289783	3.780483879	5.88676616	4.189155594	6.092800016	
Ghana	GHA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.470849868	1.940149819	6.745649094	9.934816231	17.00659527	8.152514982	-3.878356607	12.61651724	11.03681686	2.889154492	5.182012574	15.47255936	20.88249212	24.56873375	29.4635237	28.04864973	67.2507824	73.30669458	37.94947817	51.12613501	75.63356578	27.89057907	123.0612136	35.31242434	20.64841499	41.70579552	39.2014969	33.40285419	28.29431108	31.16658673	20.04135936	11.15008268	31.75721236	30.12892716	43.04533048	39.83774296	19.45816743	17.04846525	13.97116501	27.2301138	34.81794423	22.81858456	28.70440739	14.35015113	14.96371826	80.75458096	18.62788848	19.41027092	15.6665688	16.59564476	13.91482211	15.20527873	52.98898163	22.16400002	13.58840204	15.24938072	10.35275241	
Gibraltar	GIB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																											
Guinea	GIN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																												27.25999011	21.65363914	22.31557342	17.27918117	25.81867057	26.22021363	0.673757277	1.428001639	5.951338301	1.545968237	1.434126666	3.324640444	4.227675307	6.30012396	1.752426317	0.432772377	15.91069656	16.52158332	27.39084537	100.6265055	13.60823534	16.70109273	1.765879737	16.09448253	8.99928719	11.51425838	4.340295532	2.605113773	2.983160359	7.135099579	13.98489542	
